"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"25/02/2022 12:00:00 - 25/02/2022 13:00:00","BZN|NL","Without sequence","111.19","",""
"25/02/2022 13:00:00 - 25/02/2022 14:00:00","BZN|NL","Without sequence","111.92","",""
"25/02/2022 14:00:00 - 25/02/2022 15:00:00","BZN|NL","Without sequence","120.71","",""
"25/02/2022 15:00:00 - 25/02/2022 16:00:00","BZN|NL","Without sequence","123.6","",""
"25/02/2022 16:00:00 - 25/02/2022 17:00:00","BZN|NL","Without sequence","231.0","",""
"25/02/2022 17:00:00 - 25/02/2022 18:00:00","BZN|NL","Without sequence","309.9","",""
"25/02/2022 18:00:00 - 25/02/2022 19:00:00","BZN|NL","Without sequence","410.08","",""
"25/02/2022 19:00:00 - 25/02/2022 20:00:00","BZN|NL","Without sequence","375.0","",""
"25/02/2022 20:00:00 - 25/02/2022 21:00:00","BZN|NL","Without sequence","319.9","",""
"25/02/2022 21:00:00 - 25/02/2022 22:00:00","BZN|NL","Without sequence","247.8","",""
"25/02/2022 22:00:00 - 25/02/2022 23:00:00","BZN|NL","Without sequence","299.0","",""
"25/02/2022 23:00:00 - 26/02/2022 00:00:00","BZN|NL","Without sequence","282.5","",""
"26/02/2022 00:00:00 - 26/02/2022 01:00:00","BZN|NL","Without sequence","300.4","",""
"26/02/2022 01:00:00 - 26/02/2022 02:00:00","BZN|NL","Without sequence","300.1","",""
"26/02/2022 02:00:00 - 26/02/2022 03:00:00","BZN|NL","Without sequence","275.0","",""
"26/02/2022 03:00:00 - 26/02/2022 04:00:00","BZN|NL","Without sequence","219.03","",""
"26/02/2022 04:00:00 - 26/02/2022 05:00:00","BZN|NL","Without sequence","238.2","",""
"26/02/2022 05:00:00 - 26/02/2022 06:00:00","BZN|NL","Without sequence","237.17","",""
"26/02/2022 06:00:00 - 26/02/2022 07:00:00","BZN|NL","Without sequence","249.98","",""
"26/02/2022 07:00:00 - 26/02/2022 08:00:00","BZN|NL","Without sequence","263.46","",""
"26/02/2022 08:00:00 - 26/02/2022 09:00:00","BZN|NL","Without sequence","275.57","",""
"26/02/2022 09:00:00 - 26/02/2022 10:00:00","BZN|NL","Without sequence","267.37","",""
"26/02/2022 10:00:00 - 26/02/2022 11:00:00","BZN|NL","Without sequence","245.75","",""
"26/02/2022 11:00:00 - 26/02/2022 12:00:00","BZN|NL","Without sequence","213.02","",""
"26/02/2022 12:00:00 - 26/02/2022 13:00:00","BZN|NL","Without sequence","196.64","",""
"26/02/2022 13:00:00 - 26/02/2022 14:00:00","BZN|NL","Without sequence","178.97","",""
"26/02/2022 14:00:00 - 26/02/2022 15:00:00","BZN|NL","Without sequence","177.04","",""
"26/02/2022 15:00:00 - 26/02/2022 16:00:00","BZN|NL","Without sequence","197.47","",""
"26/02/2022 16:00:00 - 26/02/2022 17:00:00","BZN|NL","Without sequence","225.08","",""
"26/02/2022 17:00:00 - 26/02/2022 18:00:00","BZN|NL","Without sequence","259.9","",""
"26/02/2022 18:00:00 - 26/02/2022 19:00:00","BZN|NL","Without sequence","299.0","",""
"26/02/2022 19:00:00 - 26/02/2022 20:00:00","BZN|NL","Without sequence","300.7","",""
"26/02/2022 20:00:00 - 26/02/2022 21:00:00","BZN|NL","Without sequence","277.91","",""
"26/02/2022 21:00:00 - 26/02/2022 22:00:00","BZN|NL","Without sequence","235.8","",""
"26/02/2022 22:00:00 - 26/02/2022 23:00:00","BZN|NL","Without sequence","242.15","",""
"26/02/2022 23:00:00 - 27/02/2022 00:00:00","BZN|NL","Without sequence","212.09","",""
"27/02/2022 00:00:00 - 27/02/2022 01:00:00","BZN|NL","Without sequence","195.65","",""
"27/02/2022 01:00:00 - 27/02/2022 02:00:00","BZN|NL","Without sequence","180.7","",""
"27/02/2022 02:00:00 - 27/02/2022 03:00:00","BZN|NL","Without sequence","174.44","",""
"27/02/2022 03:00:00 - 27/02/2022 04:00:00","BZN|NL","Without sequence","172.31","",""
"27/02/2022 04:00:00 - 27/02/2022 05:00:00","BZN|NL","Without sequence","174.5","",""
"27/02/2022 05:00:00 - 27/02/2022 06:00:00","BZN|NL","Without sequence","177.1","",""
"27/02/2022 06:00:00 - 27/02/2022 07:00:00","BZN|NL","Without sequence","186.05","",""
"27/02/2022 07:00:00 - 27/02/2022 08:00:00","BZN|NL","Without sequence","191.54","",""
"27/02/2022 08:00:00 - 27/02/2022 09:00:00","BZN|NL","Without sequence","189.37","",""
"27/02/2022 09:00:00 - 27/02/2022 10:00:00","BZN|NL","Without sequence","167.44","",""
"27/02/2022 10:00:00 - 27/02/2022 11:00:00","BZN|NL","Without sequence","139.8","",""
"27/02/2022 11:00:00 - 27/02/2022 12:00:00","BZN|NL","Without sequence","131.41","",""
"27/02/2022 12:00:00 - 27/02/2022 13:00:00","BZN|NL","Without sequence","116.53","",""
"27/02/2022 13:00:00 - 27/02/2022 14:00:00","BZN|NL","Without sequence","97.26","",""
"27/02/2022 14:00:00 - 27/02/2022 15:00:00","BZN|NL","Without sequence","111.68","",""
"27/02/2022 15:00:00 - 27/02/2022 16:00:00","BZN|NL","Without sequence","151.54","",""
"27/02/2022 16:00:00 - 27/02/2022 17:00:00","BZN|NL","Without sequence","176.15","",""
"27/02/2022 17:00:00 - 27/02/2022 18:00:00","BZN|NL","Without sequence","229.9","",""
"27/02/2022 18:00:00 - 27/02/2022 19:00:00","BZN|NL","Without sequence","275.76","",""
"27/02/2022 19:00:00 - 27/02/2022 20:00:00","BZN|NL","Without sequence","281.86","",""
"27/02/2022 20:00:00 - 27/02/2022 21:00:00","BZN|NL","Without sequence","275.13","",""
"27/02/2022 21:00:00 - 27/02/2022 22:00:00","BZN|NL","Without sequence","202.6","",""
"27/02/2022 22:00:00 - 27/02/2022 23:00:00","BZN|NL","Without sequence","221.3","",""
"27/02/2022 23:00:00 - 28/02/2022 00:00:00","BZN|NL","Without sequence","194.78","",""
"28/02/2022 00:00:00 - 28/02/2022 01:00:00","BZN|NL","Without sequence","168.04","",""
"28/02/2022 01:00:00 - 28/02/2022 02:00:00","BZN|NL","Without sequence","162.23","",""
"28/02/2022 02:00:00 - 28/02/2022 03:00:00","BZN|NL","Without sequence","183.68","",""
"28/02/2022 03:00:00 - 28/02/2022 04:00:00","BZN|NL","Without sequence","170.59","",""
"28/02/2022 04:00:00 - 28/02/2022 05:00:00","BZN|NL","Without sequence","197.0","",""
"28/02/2022 05:00:00 - 28/02/2022 06:00:00","BZN|NL","Without sequence","217.0","",""
"28/02/2022 06:00:00 - 28/02/2022 07:00:00","BZN|NL","Without sequence","284.97","",""
"28/02/2022 07:00:00 - 28/02/2022 08:00:00","BZN|NL","Without sequence","322.9","",""
"28/02/2022 08:00:00 - 28/02/2022 09:00:00","BZN|NL","Without sequence","308.9","",""
"28/02/2022 09:00:00 - 28/02/2022 10:00:00","BZN|NL","Without sequence","248.0","",""
"28/02/2022 10:00:00 - 28/02/2022 11:00:00","BZN|NL","Without sequence","194.8","",""
"28/02/2022 11:00:00 - 28/02/2022 12:00:00","BZN|NL","Without sequence","152.69","",""
"28/02/2022 12:00:00 - 28/02/2022 13:00:00","BZN|NL","Without sequence","137.09","",""
"28/02/2022 13:00:00 - 28/02/2022 14:00:00","BZN|NL","Without sequence","142.64","",""
"28/02/2022 14:00:00 - 28/02/2022 15:00:00","BZN|NL","Without sequence","141.31","",""
"28/02/2022 15:00:00 - 28/02/2022 16:00:00","BZN|NL","Without sequence","194.0","",""
"28/02/2022 16:00:00 - 28/02/2022 17:00:00","BZN|NL","Without sequence","253.79","",""
"28/02/2022 17:00:00 - 28/02/2022 18:00:00","BZN|NL","Without sequence","280.56","",""
"28/02/2022 18:00:00 - 28/02/2022 19:00:00","BZN|NL","Without sequence","300.0","",""
"28/02/2022 19:00:00 - 28/02/2022 20:00:00","BZN|NL","Without sequence","346.0","",""
"28/02/2022 20:00:00 - 28/02/2022 21:00:00","BZN|NL","Without sequence","221.7","",""
"28/02/2022 21:00:00 - 28/02/2022 22:00:00","BZN|NL","Without sequence","212.1","",""
"28/02/2022 22:00:00 - 28/02/2022 23:00:00","BZN|NL","Without sequence","211.0","",""
"28/02/2022 23:00:00 - 01/03/2022 00:00:00","BZN|NL","Without sequence","174.9","",""
"01/03/2022 00:00:00 - 01/03/2022 01:00:00","BZN|NL","Without sequence","174.0","",""
"01/03/2022 01:00:00 - 01/03/2022 02:00:00","BZN|NL","Without sequence","181.0","",""
"01/03/2022 02:00:00 - 01/03/2022 03:00:00","BZN|NL","Without sequence","169.3","",""
"01/03/2022 03:00:00 - 01/03/2022 04:00:00","BZN|NL","Without sequence","199.97","",""
"01/03/2022 04:00:00 - 01/03/2022 05:00:00","BZN|NL","Without sequence","216.3","",""
"01/03/2022 05:00:00 - 01/03/2022 06:00:00","BZN|NL","Without sequence","186.99","",""
"01/03/2022 06:00:00 - 01/03/2022 07:00:00","BZN|NL","Without sequence","268.04","",""
"01/03/2022 07:00:00 - 01/03/2022 08:00:00","BZN|NL","Without sequence","273.0","",""
"01/03/2022 08:00:00 - 01/03/2022 09:00:00","BZN|NL","Without sequence","291.0","",""
"01/03/2022 09:00:00 - 01/03/2022 10:00:00","BZN|NL","Without sequence","254.2","",""
"01/03/2022 10:00:00 - 01/03/2022 11:00:00","BZN|NL","Without sequence","273.94","",""
"01/03/2022 11:00:00 - 01/03/2022 12:00:00","BZN|NL","Without sequence","222.33","",""
"01/03/2022 12:00:00 - 01/03/2022 13:00:00","BZN|NL","Without sequence","220.0","",""
"01/03/2022 13:00:00 - 01/03/2022 14:00:00","BZN|NL","Without sequence","221.5","",""
"01/03/2022 14:00:00 - 01/03/2022 15:00:00","BZN|NL","Without sequence","235.02","",""
"01/03/2022 15:00:00 - 01/03/2022 16:00:00","BZN|NL","Without sequence","261.24","",""
"01/03/2022 16:00:00 - 01/03/2022 17:00:00","BZN|NL","Without sequence","283.2","",""
"01/03/2022 17:00:00 - 01/03/2022 18:00:00","BZN|NL","Without sequence","315.87","",""
"01/03/2022 18:00:00 - 01/03/2022 19:00:00","BZN|NL","Without sequence","362.75","",""
"01/03/2022 19:00:00 - 01/03/2022 20:00:00","BZN|NL","Without sequence","354.11","",""
"01/03/2022 20:00:00 - 01/03/2022 21:00:00","BZN|NL","Without sequence","315.87","",""
"01/03/2022 21:00:00 - 01/03/2022 22:00:00","BZN|NL","Without sequence","286.0","",""
"01/03/2022 22:00:00 - 01/03/2022 23:00:00","BZN|NL","Without sequence","266.94","",""
"01/03/2022 23:00:00 - 02/03/2022 00:00:00","BZN|NL","Without sequence","223.4","",""
"02/03/2022 00:00:00 - 02/03/2022 01:00:00","BZN|NL","Without sequence","251.04","",""
"02/03/2022 01:00:00 - 02/03/2022 02:00:00","BZN|NL","Without sequence","248.43","",""
"02/03/2022 02:00:00 - 02/03/2022 03:00:00","BZN|NL","Without sequence","242.06","",""
"02/03/2022 03:00:00 - 02/03/2022 04:00:00","BZN|NL","Without sequence","233.14","",""
"02/03/2022 04:00:00 - 02/03/2022 05:00:00","BZN|NL","Without sequence","233.62","",""
"02/03/2022 05:00:00 - 02/03/2022 06:00:00","BZN|NL","Without sequence","250.0","",""
"02/03/2022 06:00:00 - 02/03/2022 07:00:00","BZN|NL","Without sequence","231.1","",""
"02/03/2022 07:00:00 - 02/03/2022 08:00:00","BZN|NL","Without sequence","242.09","",""
"02/03/2022 08:00:00 - 02/03/2022 09:00:00","BZN|NL","Without sequence","304.99","",""
"02/03/2022 09:00:00 - 02/03/2022 10:00:00","BZN|NL","Without sequence","298.1","",""
"02/03/2022 10:00:00 - 02/03/2022 11:00:00","BZN|NL","Without sequence","223.7","",""
"02/03/2022 11:00:00 - 02/03/2022 12:00:00","BZN|NL","Without sequence","220.9","",""
"02/03/2022 12:00:00 - 02/03/2022 13:00:00","BZN|NL","Without sequence","199.9","",""
"02/03/2022 13:00:00 - 02/03/2022 14:00:00","BZN|NL","Without sequence","180.0","",""
"02/03/2022 14:00:00 - 02/03/2022 15:00:00","BZN|NL","Without sequence","220.4","",""
"02/03/2022 15:00:00 - 02/03/2022 16:00:00","BZN|NL","Without sequence","220.5","",""
"02/03/2022 16:00:00 - 02/03/2022 17:00:00","BZN|NL","Without sequence","225.1","",""
"02/03/2022 17:00:00 - 02/03/2022 18:00:00","BZN|NL","Without sequence","242.06","",""
"02/03/2022 18:00:00 - 02/03/2022 19:00:00","BZN|NL","Without sequence","290.11","",""
"02/03/2022 19:00:00 - 02/03/2022 20:00:00","BZN|NL","Without sequence","304.0","",""
"02/03/2022 20:00:00 - 02/03/2022 21:00:00","BZN|NL","Without sequence","249.9","",""
"02/03/2022 21:00:00 - 02/03/2022 22:00:00","BZN|NL","Without sequence","231.1","",""
"02/03/2022 22:00:00 - 02/03/2022 23:00:00","BZN|NL","Without sequence","265.78","",""
"02/03/2022 23:00:00 - 03/03/2022 00:00:00","BZN|NL","Without sequence","249.27","",""
"03/03/2022 00:00:00 - 03/03/2022 01:00:00","BZN|NL","Without sequence","331.16","",""
"03/03/2022 01:00:00 - 03/03/2022 02:00:00","BZN|NL","Without sequence","322.53","",""
"03/03/2022 02:00:00 - 03/03/2022 03:00:00","BZN|NL","Without sequence","316.0","",""
"03/03/2022 03:00:00 - 03/03/2022 04:00:00","BZN|NL","Without sequence","307.01","",""
"03/03/2022 04:00:00 - 03/03/2022 05:00:00","BZN|NL","Without sequence","307.3","",""
"03/03/2022 05:00:00 - 03/03/2022 06:00:00","BZN|NL","Without sequence","332.27","",""
"03/03/2022 06:00:00 - 03/03/2022 07:00:00","BZN|NL","Without sequence","368.6","",""
"03/03/2022 07:00:00 - 03/03/2022 08:00:00","BZN|NL","Without sequence","405.0","",""
"03/03/2022 08:00:00 - 03/03/2022 09:00:00","BZN|NL","Without sequence","400.0","",""
"03/03/2022 09:00:00 - 03/03/2022 10:00:00","BZN|NL","Without sequence","355.15","",""
"03/03/2022 10:00:00 - 03/03/2022 11:00:00","BZN|NL","Without sequence","264.98","",""
"03/03/2022 11:00:00 - 03/03/2022 12:00:00","BZN|NL","Without sequence","268.14","",""
"03/03/2022 12:00:00 - 03/03/2022 13:00:00","BZN|NL","Without sequence","199.1","",""
"03/03/2022 13:00:00 - 03/03/2022 14:00:00","BZN|NL","Without sequence","216.93","",""
"03/03/2022 14:00:00 - 03/03/2022 15:00:00","BZN|NL","Without sequence","283.99","",""
"03/03/2022 15:00:00 - 03/03/2022 16:00:00","BZN|NL","Without sequence","319.58","",""
"03/03/2022 16:00:00 - 03/03/2022 17:00:00","BZN|NL","Without sequence","336.53","",""
"03/03/2022 17:00:00 - 03/03/2022 18:00:00","BZN|NL","Without sequence","398.53","",""
"03/03/2022 18:00:00 - 03/03/2022 19:00:00","BZN|NL","Without sequence","410.0","",""
"03/03/2022 19:00:00 - 03/03/2022 20:00:00","BZN|NL","Without sequence","405.05","",""
"03/03/2022 20:00:00 - 03/03/2022 21:00:00","BZN|NL","Without sequence","390.0","",""
"03/03/2022 21:00:00 - 03/03/2022 22:00:00","BZN|NL","Without sequence","350.0","",""
"03/03/2022 22:00:00 - 03/03/2022 23:00:00","BZN|NL","Without sequence","333.88","",""
"03/03/2022 23:00:00 - 04/03/2022 00:00:00","BZN|NL","Without sequence","319.9","",""
"04/03/2022 00:00:00 - 04/03/2022 01:00:00","BZN|NL","Without sequence","351.07","",""
"04/03/2022 01:00:00 - 04/03/2022 02:00:00","BZN|NL","Without sequence","346.6","",""
"04/03/2022 02:00:00 - 04/03/2022 03:00:00","BZN|NL","Without sequence","329.4","",""
"04/03/2022 03:00:00 - 04/03/2022 04:00:00","BZN|NL","Without sequence","304.05","",""
"04/03/2022 04:00:00 - 04/03/2022 05:00:00","BZN|NL","Without sequence","315.0","",""
"04/03/2022 05:00:00 - 04/03/2022 06:00:00","BZN|NL","Without sequence","349.07","",""
"04/03/2022 06:00:00 - 04/03/2022 07:00:00","BZN|NL","Without sequence","398.6","",""
"04/03/2022 07:00:00 - 04/03/2022 08:00:00","BZN|NL","Without sequence","410.0","",""
"04/03/2022 08:00:00 - 04/03/2022 09:00:00","BZN|NL","Without sequence","410.05","",""
"04/03/2022 09:00:00 - 04/03/2022 10:00:00","BZN|NL","Without sequence","385.16","",""
"04/03/2022 10:00:00 - 04/03/2022 11:00:00","BZN|NL","Without sequence","348.0","",""
"04/03/2022 11:00:00 - 04/03/2022 12:00:00","BZN|NL","Without sequence","348.0","",""
"04/03/2022 12:00:00 - 04/03/2022 13:00:00","BZN|NL","Without sequence","280.72","",""
"04/03/2022 13:00:00 - 04/03/2022 14:00:00","BZN|NL","Without sequence","274.0","",""
"04/03/2022 14:00:00 - 04/03/2022 15:00:00","BZN|NL","Without sequence","299.8","",""
"04/03/2022 15:00:00 - 04/03/2022 16:00:00","BZN|NL","Without sequence","329.15","",""
"04/03/2022 16:00:00 - 04/03/2022 17:00:00","BZN|NL","Without sequence","355.77","",""
"04/03/2022 17:00:00 - 04/03/2022 18:00:00","BZN|NL","Without sequence","380.94","",""
"04/03/2022 18:00:00 - 04/03/2022 19:00:00","BZN|NL","Without sequence","410.0","",""
"04/03/2022 19:00:00 - 04/03/2022 20:00:00","BZN|NL","Without sequence","410.0","",""
"04/03/2022 20:00:00 - 04/03/2022 21:00:00","BZN|NL","Without sequence","400.08","",""
"04/03/2022 21:00:00 - 04/03/2022 22:00:00","BZN|NL","Without sequence","368.4","",""
"04/03/2022 22:00:00 - 04/03/2022 23:00:00","BZN|NL","Without sequence","316.01","",""
"04/03/2022 23:00:00 - 05/03/2022 00:00:00","BZN|NL","Without sequence","346.6","",""
"05/03/2022 00:00:00 - 05/03/2022 01:00:00","BZN|NL","Without sequence","342.17","",""
"05/03/2022 01:00:00 - 05/03/2022 02:00:00","BZN|NL","Without sequence","360.0","",""
"05/03/2022 02:00:00 - 05/03/2022 03:00:00","BZN|NL","Without sequence","350.0","",""
"05/03/2022 03:00:00 - 05/03/2022 04:00:00","BZN|NL","Without sequence","330.0","",""
"05/03/2022 04:00:00 - 05/03/2022 05:00:00","BZN|NL","Without sequence","338.85","",""
"05/03/2022 05:00:00 - 05/03/2022 06:00:00","BZN|NL","Without sequence","347.04","",""
"05/03/2022 06:00:00 - 05/03/2022 07:00:00","BZN|NL","Without sequence","369.0","",""
"05/03/2022 07:00:00 - 05/03/2022 08:00:00","BZN|NL","Without sequence","378.1","",""
"05/03/2022 08:00:00 - 05/03/2022 09:00:00","BZN|NL","Without sequence","370.53","",""
"05/03/2022 09:00:00 - 05/03/2022 10:00:00","BZN|NL","Without sequence","322.34","",""
"05/03/2022 10:00:00 - 05/03/2022 11:00:00","BZN|NL","Without sequence","200.1","",""
"05/03/2022 11:00:00 - 05/03/2022 12:00:00","BZN|NL","Without sequence","233.01","",""
"05/03/2022 12:00:00 - 05/03/2022 13:00:00","BZN|NL","Without sequence","221.09","",""
"05/03/2022 13:00:00 - 05/03/2022 14:00:00","BZN|NL","Without sequence","201.5","",""
"05/03/2022 14:00:00 - 05/03/2022 15:00:00","BZN|NL","Without sequence","255.67","",""
"05/03/2022 15:00:00 - 05/03/2022 16:00:00","BZN|NL","Without sequence","301.36","",""
"05/03/2022 16:00:00 - 05/03/2022 17:00:00","BZN|NL","Without sequence","339.99","",""
"05/03/2022 17:00:00 - 05/03/2022 18:00:00","BZN|NL","Without sequence","385.63","",""
"05/03/2022 18:00:00 - 05/03/2022 19:00:00","BZN|NL","Without sequence","405.78","",""
"05/03/2022 19:00:00 - 05/03/2022 20:00:00","BZN|NL","Without sequence","409.3","",""
"05/03/2022 20:00:00 - 05/03/2022 21:00:00","BZN|NL","Without sequence","400.0","",""
"05/03/2022 21:00:00 - 05/03/2022 22:00:00","BZN|NL","Without sequence","377.25","",""
"05/03/2022 22:00:00 - 05/03/2022 23:00:00","BZN|NL","Without sequence","369.63","",""
"05/03/2022 23:00:00 - 06/03/2022 00:00:00","BZN|NL","Without sequence","362.4","",""
"06/03/2022 00:00:00 - 06/03/2022 01:00:00","BZN|NL","Without sequence","390.61","",""
"06/03/2022 01:00:00 - 06/03/2022 02:00:00","BZN|NL","Without sequence","353.0","",""
"06/03/2022 02:00:00 - 06/03/2022 03:00:00","BZN|NL","Without sequence","345.16","",""
"06/03/2022 03:00:00 - 06/03/2022 04:00:00","BZN|NL","Without sequence","334.21","",""
"06/03/2022 04:00:00 - 06/03/2022 05:00:00","BZN|NL","Without sequence","339.44","",""
"06/03/2022 05:00:00 - 06/03/2022 06:00:00","BZN|NL","Without sequence","342.09","",""
"06/03/2022 06:00:00 - 06/03/2022 07:00:00","BZN|NL","Without sequence","350.02","",""
"06/03/2022 07:00:00 - 06/03/2022 08:00:00","BZN|NL","Without sequence","324.97","",""
"06/03/2022 08:00:00 - 06/03/2022 09:00:00","BZN|NL","Without sequence","325.69","",""
"06/03/2022 09:00:00 - 06/03/2022 10:00:00","BZN|NL","Without sequence","210.01","",""
"06/03/2022 10:00:00 - 06/03/2022 11:00:00","BZN|NL","Without sequence","198.73","",""
"06/03/2022 11:00:00 - 06/03/2022 12:00:00","BZN|NL","Without sequence","219.9","",""
"06/03/2022 12:00:00 - 06/03/2022 13:00:00","BZN|NL","Without sequence","217.36","",""
"06/03/2022 13:00:00 - 06/03/2022 14:00:00","BZN|NL","Without sequence","212.0","",""
"06/03/2022 14:00:00 - 06/03/2022 15:00:00","BZN|NL","Without sequence","226.31","",""
"06/03/2022 15:00:00 - 06/03/2022 16:00:00","BZN|NL","Without sequence","274.0","",""
"06/03/2022 16:00:00 - 06/03/2022 17:00:00","BZN|NL","Without sequence","308.09","",""
"06/03/2022 17:00:00 - 06/03/2022 18:00:00","BZN|NL","Without sequence","385.16","",""
"06/03/2022 18:00:00 - 06/03/2022 19:00:00","BZN|NL","Without sequence","435.08","",""
"06/03/2022 19:00:00 - 06/03/2022 20:00:00","BZN|NL","Without sequence","454.28","",""
"06/03/2022 20:00:00 - 06/03/2022 21:00:00","BZN|NL","Without sequence","436.35","",""
"06/03/2022 21:00:00 - 06/03/2022 22:00:00","BZN|NL","Without sequence","412.02","",""
"06/03/2022 22:00:00 - 06/03/2022 23:00:00","BZN|NL","Without sequence","412.02","",""
"06/03/2022 23:00:00 - 07/03/2022 00:00:00","BZN|NL","Without sequence","411.65","",""
"07/03/2022 00:00:00 - 07/03/2022 01:00:00","BZN|NL","Without sequence","377.56","",""
"07/03/2022 01:00:00 - 07/03/2022 02:00:00","BZN|NL","Without sequence","369.83","",""
"07/03/2022 02:00:00 - 07/03/2022 03:00:00","BZN|NL","Without sequence","368.94","",""
"07/03/2022 03:00:00 - 07/03/2022 04:00:00","BZN|NL","Without sequence","359.21","",""
"07/03/2022 04:00:00 - 07/03/2022 05:00:00","BZN|NL","Without sequence","361.71","",""
"07/03/2022 05:00:00 - 07/03/2022 06:00:00","BZN|NL","Without sequence","397.23","",""
"07/03/2022 06:00:00 - 07/03/2022 07:00:00","BZN|NL","Without sequence","465.77","",""
"07/03/2022 07:00:00 - 07/03/2022 08:00:00","BZN|NL","Without sequence","512.36","",""
"07/03/2022 08:00:00 - 07/03/2022 09:00:00","BZN|NL","Without sequence","515.01","",""
"07/03/2022 09:00:00 - 07/03/2022 10:00:00","BZN|NL","Without sequence","483.0","",""
"07/03/2022 10:00:00 - 07/03/2022 11:00:00","BZN|NL","Without sequence","350.0","",""
"07/03/2022 11:00:00 - 07/03/2022 12:00:00","BZN|NL","Without sequence","289.9","",""
"07/03/2022 12:00:00 - 07/03/2022 13:00:00","BZN|NL","Without sequence","259.95","",""
"07/03/2022 13:00:00 - 07/03/2022 14:00:00","BZN|NL","Without sequence","270.0","",""
"07/03/2022 14:00:00 - 07/03/2022 15:00:00","BZN|NL","Without sequence","283.0","",""
"07/03/2022 15:00:00 - 07/03/2022 16:00:00","BZN|NL","Without sequence","350.61","",""
"07/03/2022 16:00:00 - 07/03/2022 17:00:00","BZN|NL","Without sequence","400.0","",""
"07/03/2022 17:00:00 - 07/03/2022 18:00:00","BZN|NL","Without sequence","448.0","",""
"07/03/2022 18:00:00 - 07/03/2022 19:00:00","BZN|NL","Without sequence","439.9","",""
"07/03/2022 19:00:00 - 07/03/2022 20:00:00","BZN|NL","Without sequence","474.63","",""
"07/03/2022 20:00:00 - 07/03/2022 21:00:00","BZN|NL","Without sequence","475.0","",""
"07/03/2022 21:00:00 - 07/03/2022 22:00:00","BZN|NL","Without sequence","421.71","",""
"07/03/2022 22:00:00 - 07/03/2022 23:00:00","BZN|NL","Without sequence","400.06","",""
"07/03/2022 23:00:00 - 08/03/2022 00:00:00","BZN|NL","Without sequence","348.0","",""
"08/03/2022 00:00:00 - 08/03/2022 01:00:00","BZN|NL","Without sequence","399.9","",""
"08/03/2022 01:00:00 - 08/03/2022 02:00:00","BZN|NL","Without sequence","449.5","",""
"08/03/2022 02:00:00 - 08/03/2022 03:00:00","BZN|NL","Without sequence","449.5","",""
"08/03/2022 03:00:00 - 08/03/2022 04:00:00","BZN|NL","Without sequence","424.88","",""
"08/03/2022 04:00:00 - 08/03/2022 05:00:00","BZN|NL","Without sequence","374.0","",""
"08/03/2022 05:00:00 - 08/03/2022 06:00:00","BZN|NL","Without sequence","399.9","",""
"08/03/2022 06:00:00 - 08/03/2022 07:00:00","BZN|NL","Without sequence","447.63","",""
"08/03/2022 07:00:00 - 08/03/2022 08:00:00","BZN|NL","Without sequence","690.0","",""
"08/03/2022 08:00:00 - 08/03/2022 09:00:00","BZN|NL","Without sequence","650.0","",""
"08/03/2022 09:00:00 - 08/03/2022 10:00:00","BZN|NL","Without sequence","496.53","",""
"08/03/2022 10:00:00 - 08/03/2022 11:00:00","BZN|NL","Without sequence","236.69","",""
"08/03/2022 11:00:00 - 08/03/2022 12:00:00","BZN|NL","Without sequence","219.49","",""
"08/03/2022 12:00:00 - 08/03/2022 13:00:00","BZN|NL","Without sequence","201.21","",""
"08/03/2022 13:00:00 - 08/03/2022 14:00:00","BZN|NL","Without sequence","212.73","",""
"08/03/2022 14:00:00 - 08/03/2022 15:00:00","BZN|NL","Without sequence","229.9","",""
"08/03/2022 15:00:00 - 08/03/2022 16:00:00","BZN|NL","Without sequence","336.5","",""
"08/03/2022 16:00:00 - 08/03/2022 17:00:00","BZN|NL","Without sequence","440.63","",""
"08/03/2022 17:00:00 - 08/03/2022 18:00:00","BZN|NL","Without sequence","603.08","",""
"08/03/2022 18:00:00 - 08/03/2022 19:00:00","BZN|NL","Without sequence","674.93","",""
"08/03/2022 19:00:00 - 08/03/2022 20:00:00","BZN|NL","Without sequence","700.0","",""
"08/03/2022 20:00:00 - 08/03/2022 21:00:00","BZN|NL","Without sequence","599.74","",""
"08/03/2022 21:00:00 - 08/03/2022 22:00:00","BZN|NL","Without sequence","510.9","",""
"08/03/2022 22:00:00 - 08/03/2022 23:00:00","BZN|NL","Without sequence","492.05","",""
"08/03/2022 23:00:00 - 09/03/2022 00:00:00","BZN|NL","Without sequence","400.0","",""
"09/03/2022 00:00:00 - 09/03/2022 01:00:00","BZN|NL","Without sequence","429.7","",""
"09/03/2022 01:00:00 - 09/03/2022 02:00:00","BZN|NL","Without sequence","401.8","",""
"09/03/2022 02:00:00 - 09/03/2022 03:00:00","BZN|NL","Without sequence","416.88","",""
"09/03/2022 03:00:00 - 09/03/2022 04:00:00","BZN|NL","Without sequence","420.03","",""
"09/03/2022 04:00:00 - 09/03/2022 05:00:00","BZN|NL","Without sequence","420.03","",""
"09/03/2022 05:00:00 - 09/03/2022 06:00:00","BZN|NL","Without sequence","440.0","",""
"09/03/2022 06:00:00 - 09/03/2022 07:00:00","BZN|NL","Without sequence","523.76","",""
"09/03/2022 07:00:00 - 09/03/2022 08:00:00","BZN|NL","Without sequence","579.45","",""
